depot_name,date,setting,total_demands,confirmed_demands,rejected_demands,service_level,num_buses,num_potential_buses,total_solve_time,total_operational_duration,total_waiting_time,avg_capacity_utilization,iterations,operator_served,operator_rejected,operator_service_level,optimizer_constructor
VLP Hagenow,2025-07-28,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,72,53,19,0.7361111111111112,10,20,3.3729586601257324,3219.3654152032423,1298.0986561715995,1.2002095258533116,72,36,36,0.5,Gurobi.Optimizer
VLP Hagenow,2025-07-29,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,74,54,20,0.7297297297297297,10,20,3.91926646232605,3319.159619747075,1181.3938348240004,1.099889643181697,74,43,31,0.581081081081081,Gurobi.Optimizer
VLP Hagenow,2025-07-30,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,74,50,24,0.6756756756756757,10,20,3.5547571182250977,3501.2966939831967,1353.3730525767737,1.0186563143084992,74,30,43,0.410958904109589,Gurobi.Optimizer
VLP Hagenow,2025-07-31,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,83,57,26,0.6867469879518072,10,20,5.7787322998046875,3506.807551034117,1244.697380241106,1.213071296514971,83,32,51,0.3855421686746988,Gurobi.Optimizer
VLP Hagenow,2025-08-01,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,94,71,23,0.7553191489361702,10,20,6.9967217445373535,3868.715111051132,1214.093793981227,1.2013851194725864,94,46,48,0.48936170212765956,Gurobi.Optimizer
VLP Hagenow,2025-08-02,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,48,38,10,0.7916666666666666,9,20,1.075685977935791,2517.9641462678887,937.4771522041552,1.1469229532000158,48,21,27,0.4375,Gurobi.Optimizer
VLP Hagenow,2025-08-03,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,55,45,10,0.8181818181818182,9,20,1.4527008533477783,2507.068685301444,1109.5628174170179,1.3345893897059082,55,21,28,0.42857142857142855,Gurobi.Optimizer
VLP Hagenow,2025-08-04,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,86,66,20,0.7674418604651163,10,20,6.715811491012573,3446.0550321036135,1187.6227643367013,1.1926156358500408,86,51,35,0.5930232558139535,Gurobi.Optimizer
VLP Hagenow,2025-08-05,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,70,55,15,0.7857142857142857,10,20,4.518440246582031,3980.0974405909783,1403.9780935222323,1.1708773427978705,70,34,35,0.4927536231884058,Gurobi.Optimizer
VLP Hagenow,2025-08-06,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,72,53,19,0.7361111111111112,10,20,3.1385085582733154,3385.3473397148305,1354.9554943925027,1.0160075653603264,72,41,31,0.5694444444444444,Gurobi.Optimizer
VLP Hagenow,2025-08-07,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,82,61,21,0.7439024390243902,10,20,5.958048343658447,3831.5078937525846,1290.0176970697787,1.0780848667734833,82,43,39,0.524390243902439,Gurobi.Optimizer
VLP Hagenow,2025-08-08,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,73,58,15,0.7945205479452054,10,20,3.695291042327881,3638.023229004346,1380.7933250175379,1.076468699767648,73,40,33,0.547945205479452,Gurobi.Optimizer
VLP Hagenow,2025-08-09,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,68,50,18,0.7352941176470589,10,20,2.9660298824310303,3087.0905162631925,1060.5657357897944,1.2559168943573948,68,19,49,0.27941176470588236,Gurobi.Optimizer
VLP Hagenow,2025-08-10,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,40,36,4,0.9,8,20,0.49227023124694824,2277.626708287273,973.8170836303625,0.9791679445897289,40,27,13,0.675,Gurobi.Optimizer
VLP Hagenow,2025-08-11,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,67,56,11,0.835820895522388,10,20,3.0958597660064697,3421.811787764814,1309.439814042607,1.0990056374459227,67,42,25,0.6268656716417911,Gurobi.Optimizer
VLP Hagenow,2025-08-12,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,80,61,19,0.7625,10,20,5.942127227783203,3564.7307823730166,1211.3202073339244,1.099613862135371,80,40,40,0.5,Gurobi.Optimizer
VLP Hagenow,2025-08-13,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,76,63,13,0.8289473684210527,10,20,3.9479494094848633,3624.2851348982585,1221.1362627045864,1.1064494919077983,76,39,37,0.5131578947368421,Gurobi.Optimizer
VLP Hagenow,2025-08-14,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,62,49,13,0.7903225806451613,10,20,2.447988986968994,3341.99141533878,1381.8173280825652,1.0586890644366551,62,35,26,0.5737704918032787,Gurobi.Optimizer
VLP Hagenow,2025-08-15,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,61,48,13,0.7868852459016393,10,20,1.9736597537994385,3368.9687078134175,1102.5811024954005,0.953945093115483,61,37,24,0.6065573770491803,Gurobi.Optimizer
