depot_name,date,setting,total_demands,confirmed_demands,rejected_demands,rejected_cancellation_demands,cancelled_demands,num_cancellation_demands,service_level,num_buses,num_potential_buses,total_solve_time,total_operational_duration,total_waiting_time,avg_capacity_utilization,iterations,operator_served,operator_rejected,operator_service_level,optimizer_constructor
VLP Ludwigslust,2025-07-05,CAPACITY_CONSTRAINT_DRIVER_BREAKS,121,95,5,0,21,21,0.95,27,102,90.85202598571777,7709.219476896358,2604.1349511201834,1.230064750148338,142,37,63,0.37,Gurobi.Optimizer
VLP Ludwigslust,2025-07-06,CAPACITY_CONSTRAINT_DRIVER_BREAKS,103,78,2,0,23,23,0.975,18,102,69.90531945228577,6189.344596966154,2081.954483459835,1.0520882786455132,126,44,36,0.55,Gurobi.Optimizer
VLP Ludwigslust,2025-07-07,CAPACITY_CONSTRAINT_DRIVER_BREAKS,123,102,0,0,21,21,1.0,20,102,170.20165085792542,6868.510222974729,2053.589097978805,1.183493143868564,144,51,51,0.5,Gurobi.Optimizer
VLP Ludwigslust,2025-07-08,CAPACITY_CONSTRAINT_DRIVER_BREAKS,119,91,1,0,27,27,0.9891304347826086,22,102,96.22735786437988,7437.726714853418,2438.677630457835,1.2029497688782365,146,56,36,0.6086956521739131,Gurobi.Optimizer
VLP Ludwigslust,2025-07-09,CAPACITY_CONSTRAINT_DRIVER_BREAKS,99,77,1,0,21,21,0.9871794871794872,22,102,79.09452867507935,6425.417460016375,2219.4308511679856,0.9787341779935562,120,36,42,0.46153846153846156,Gurobi.Optimizer
VLP Ludwigslust,2025-07-10,CAPACITY_CONSTRAINT_DRIVER_BREAKS,113,93,0,0,20,20,1.0,25,102,62.54137873649597,7388.287434954416,2371.5156359317816,1.0478194663284115,133,49,44,0.5268817204301075,Gurobi.Optimizer
VLP Ludwigslust,2025-07-11,CAPACITY_CONSTRAINT_DRIVER_BREAKS,126,102,2,0,22,22,0.9807692307692307,26,102,100.67636036872864,7465.745394901864,2185.0528427773943,1.0820089882265571,148,43,61,0.41346153846153844,Gurobi.Optimizer
VLP Ludwigslust,2025-07-12,CAPACITY_CONSTRAINT_DRIVER_BREAKS,81,62,1,1,17,18,0.9841269841269841,19,102,51.316049098968506,5687.178837963889,1933.941298279667,1.1288724457046155,98,32,31,0.5079365079365079,Gurobi.Optimizer
VLP Ludwigslust,2025-07-13,CAPACITY_CONSTRAINT_DRIVER_BREAKS,90,66,0,1,23,24,1.0,22,102,50.998157024383545,6218.318433574655,1957.2844425837402,1.0978516104827196,113,41,25,0.6212121212121212,Gurobi.Optimizer
VLP Ludwigslust,2025-07-14,CAPACITY_CONSTRAINT_DRIVER_BREAKS,127,105,0,0,22,22,1.0,25,102,120.04697918891907,8400.716669554398,2666.1099541013646,1.127408102262377,149,54,51,0.5142857142857142,Gurobi.Optimizer
VLP Ludwigslust,2025-07-15,CAPACITY_CONSTRAINT_DRIVER_BREAKS,133,104,0,1,28,29,1.0,25,102,107.98394393920898,7579.851781739366,2215.65066066352,1.1431810921870325,161,54,50,0.5192307692307693,Gurobi.Optimizer
VLP Ludwigslust,2025-07-16,CAPACITY_CONSTRAINT_DRIVER_BREAKS,140,113,2,0,25,25,0.9826086956521739,25,102,168.01456546783447,8468.397741555798,2982.9437716784314,1.1914283814440347,165,53,62,0.4608695652173913,Gurobi.Optimizer
VLP Ludwigslust,2025-07-17,CAPACITY_CONSTRAINT_DRIVER_BREAKS,122,97,0,0,25,25,1.0,26,102,110.60946226119995,7314.754001730541,2306.9182346907537,1.1483593469170121,147,48,49,0.4948453608247423,Gurobi.Optimizer
VLP Ludwigslust,2025-07-18,CAPACITY_CONSTRAINT_DRIVER_BREAKS,116,97,0,0,19,19,1.0,27,102,70.95380353927612,7525.195618484556,2467.755063663106,1.152750204401704,135,40,57,0.41237113402061853,Gurobi.Optimizer
VLP Ludwigslust,2025-07-19,CAPACITY_CONSTRAINT_DRIVER_BREAKS,86,72,1,0,13,13,0.9863013698630136,20,102,59.10471248626709,5887.368352433679,1615.5354226110871,1.2247896056220609,99,38,35,0.5205479452054794,Gurobi.Optimizer
VLP Ludwigslust,2025-07-20,CAPACITY_CONSTRAINT_DRIVER_BREAKS,71,49,1,0,21,21,0.98,18,102,24.389702796936035,4631.3130978385125,1788.7815821008421,1.187794392731143,92,38,12,0.76,Gurobi.Optimizer
