depot_name,date,setting,total_demands,confirmed_demands,rejected_demands,service_level,num_buses,num_potential_buses,total_solve_time,total_operational_duration,total_waiting_time,avg_capacity_utilization,iterations,operator_served,operator_rejected,operator_service_level,optimizer_constructor
VLP Ludwigslust,2025-06-01,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,59,38,21,0.6440677966101694,9,20,1.2418203353881836,3073.6390233490565,912.3351201676636,0.993198538073683,59,34,25,0.576271186440678,Gurobi.Optimizer
VLP Ludwigslust,2025-06-02,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,79,52,27,0.6582278481012658,10,20,3.824514389038086,3530.836796855417,1235.9736627974796,1.0926897586544138,79,29,50,0.3670886075949367,Gurobi.Optimizer
VLP Ludwigslust,2025-06-03,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,97,58,39,0.5979381443298969,10,20,5.895761489868164,3620.8011971788123,1056.0281839251597,1.1704962710812954,97,44,53,0.4536082474226804,Gurobi.Optimizer
VLP Ludwigslust,2025-06-04,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,100,57,43,0.57,10,20,9.615504741668701,3493.8530845220102,990.7417449562192,1.0026288372642642,100,49,51,0.49,Gurobi.Optimizer
VLP Ludwigslust,2025-06-05,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,114,59,55,0.5175438596491229,10,20,14.918945550918579,3784.17694975599,1113.1807923113363,1.118062328844314,114,46,68,0.40350877192982454,Gurobi.Optimizer
VLP Ludwigslust,2025-06-06,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,135,69,66,0.5111111111111111,10,20,17.81243133544922,3690.9890066523403,1030.2788808294486,1.2672169922713432,135,55,77,0.4166666666666667,Gurobi.Optimizer
VLP Ludwigslust,2025-06-07,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,99,50,49,0.5050505050505051,9,20,7.382444381713867,3389.093650886186,1056.1770473396127,1.2038191956339093,99,47,51,0.47959183673469385,Gurobi.Optimizer
VLP Ludwigslust,2025-06-08,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,37,30,7,0.8108108108108109,9,20,0.5005311965942383,2875.733845809961,1271.139365811549,0.947032506851948,37,29,8,0.7837837837837838,Gurobi.Optimizer
VLP Ludwigslust,2025-06-09,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,49,27,22,0.5510204081632653,9,20,0.33616161346435547,2343.5777070877207,637.4368149131981,1.12597691256813,49,25,24,0.5102040816326531,Gurobi.Optimizer
VLP Ludwigslust,2025-06-10,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,113,68,45,0.6017699115044248,10,20,15.275461435317993,3689.652521487198,1056.106036687632,1.2146195777004876,113,52,58,0.4727272727272727,Gurobi.Optimizer
VLP Ludwigslust,2025-06-11,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,90,48,42,0.5333333333333333,10,20,5.490879774093628,3433.2796834400015,936.018348311798,1.0173069159157486,90,34,56,0.37777777777777777,Gurobi.Optimizer
VLP Ludwigslust,2025-06-12,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,109,64,45,0.5871559633027523,10,20,14.612935304641724,3495.465706532657,1073.6552741566284,1.1371978397871936,109,39,70,0.3577981651376147,Gurobi.Optimizer
VLP Ludwigslust,2025-06-13,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,92,48,44,0.5217391304347826,10,20,5.01947283744812,3475.662439713825,1237.066944940686,1.0504791750057572,92,41,51,0.44565217391304346,Gurobi.Optimizer
VLP Ludwigslust,2025-06-14,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,91,46,45,0.5054945054945055,9,20,4.260178804397583,3292.540424499683,1205.7600741294984,1.098099697761934,91,36,55,0.3956043956043956,Gurobi.Optimizer
